Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres in at all times,is allocated id range,is denotator type,material basis of at all times,may be identical to,OBO foundry unique label,ontology term requester,part of continuant at some time,part of occurrent,participates in at some time,realized in,realizes,scheduled for obsoletion on or after,term editor,term replaced by,term tracker item
http://purl.obolibrary.org/obo/BFO_0000147,zero-dimensional continuant fiat boundary,,,false,,,http://purl.obolibrary.org/obo/BFO_0000140,,,ZeroDimensionalContinuantFiatBoundary,0d-cf-boundary,,,,,"zero dimension continuant fiat boundaries are not spatial points. Considering the example 'the quadripoint where the boundaries of Colorado, Utah, New Mexico, and Arizona meet' : There are many frames in which that point is zooming through many points in space. Whereas, no matter what the frame, the quadripoint is always in the same relation to the boundaries of Colorado, Utah, New Mexico, and Arizona.",,a zero-dimensional continuant fiat boundary is a fiat point whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [031-001]),"the quadripoint where the boundaries of Colorado, Utah, New Mexico, and Arizona meet|the point of origin of some spatial coordinate system.|the geographic North Pole",,,,(iff (ZeroDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (ZeroDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [031-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000147,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,zero-dimensional continuant fiat boundary,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007630,jump response,,"The sudden, usually upward, movement off the ground or other surface through sudden muscular effort in the legs, following exposure to an external stimulus.",false,,,http://purl.obolibrary.org/obo/GO_0008344,,,,,,"The sudden, usually upward, movement off the ground or other surface through sudden muscular effort in the legs, following exposure to an external stimulus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007630,,,,,,,,,,,,,,,,,,,,,,,,,,jump response,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0040040,thermosensory behavior,,Behavior that is dependent upon the sensation of temperature.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,Behavior that is dependent upon the sensation of temperature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0040040,,,,,,,,,,,,,,,,,,,,,,,,,,thermosensory behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0060756,foraging behavior,,Behavior by which an organism locates food.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,Behavior by which an organism locates food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0060756,,,,,,,,,,,,,,,,,,,,,,,,,,foraging behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002122,fear-induced aggressive behavior,,Aggressive behavior associated with attempts to flee from a threat.,false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,Aggressive behavior associated with attempts to flee from a threat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002122,,,,,,,,,,,,,,,,,,,,,,,,,,fear-induced aggressive behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0061744,motor behavior,,The specific neuromuscular movement of a single organism in response to external or internal stimuli.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,The specific neuromuscular movement of a single organism in response to external or internal stimuli.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0061744,,,,,,,,,,,,,,,,,,,,,,,,,,motor behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045434,"negative regulation of female receptivity, post-mating",,"Any process that stops, prevents or reduces the receptiveness of a female to male advances subsequent to mating.",false,,,http://purl.obolibrary.org/obo/GO_0007621|http://purl.obolibrary.org/obo/GO_0046008,,,,,,"Any process that stops, prevents or reduces the receptiveness of a female to male advances subsequent to mating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045434,,,,,,,,,,,,,,,,,,,,,,,,,,"negative regulation of female receptivity, post-mating",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044475,envenomation resulting in negative regulation of high voltage-gated calcium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a high voltage-gated calcium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044474,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a high voltage-gated calcium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044475,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of high voltage-gated calcium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000054,tasting,,"Taste perception is a mental process which is
a) produced by a causal process involving xenobiotic molecules from a part of the environment of the subject binding with specialized sensory cells in the tongue and nasal cavity, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",false,,,http://purl.obolibrary.org/obo/MF_0000019,act of tasting,,,,,"Taste perception is a mental process which is
a) produced by a causal process involving xenobiotic molecules from a part of the environment of the subject binding with specialized sensory cells in the tongue and nasal cavity, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000054,,,,,,,,,,,,,,,,,,,,,,,,,,tasting,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0020040,chase prey,,Active pursuit of fleeing prey.,false,,,http://purl.obolibrary.org/obo/NBO_0020292,,,,,,Active pursuit of fleeing prey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0020040,,,,,,,,,,,,,,,,,,,,,,,,,,chase prey,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0090659,walking behavior,,The behavior of an organism relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,false,,,http://purl.obolibrary.org/obo/GO_0007626,,,,,,The behavior of an organism relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0090659,,,,,,,,,,,,,,,,,,,,,,,,,,walking behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007628,adult walking behavior,,The behavior of an adult relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,false,,,http://purl.obolibrary.org/obo/GO_0008344|http://purl.obolibrary.org/obo/GO_0090659,,,,,,The behavior of an adult relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007628,,,,,,,,,,,,,,,,,,,,,,,,,,adult walking behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000030,representation,,A dependent continuant which is about a portion of reality.,false,,,http://purl.obolibrary.org/obo/BFO_0000020,,,,,,A dependent continuant which is about a portion of reality.,http://www.jbiomedsem.com/content/1/1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000030,,,,,,,,,,,,,,,,,,,,,,,,,,representation,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002123,irritable aggressive behavior,,Aggressive behavior induced by frustration and directed against an available target.,false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,Aggressive behavior induced by frustration and directed against an available target.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002123,,,,,,,,,,,,,,,,,,,,,,,,,,irritable aggressive behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044476,envenomation resulting in negative regulation of low voltage-gated calcium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a low voltage-gated calcium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044474,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a low voltage-gated calcium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044476,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of low voltage-gated calcium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0000159,rapid eye movement sleep,,,false,,,http://purl.obolibrary.org/obo/GO_0050802|http://purl.obolibrary.org/obo/GO_0042747|http://purl.obolibrary.org/obo/GO_0048512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0000159,,,,,,,,,,,,,,,,,,,,,,,,,,rapid eye movement sleep,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000020,specifically dependent continuant,,b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003]),false,,,http://purl.obolibrary.org/obo/BFO_0000002,,,SpecificallyDependentContinuant,sdc,,b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003]),,,"Specifically dependent continuant doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. We're not sure what else will develop here, but for example there are questions such as what are promises, obligation, etc.",,,"the role of being a doctor|of one-sided specifically dependent continuants: the mass of this tomato|of relational dependent continuants (multiple bearers): John’s love for Mary, the ownership relation between John and this statue, the relation of authority between John and his subordinates.|the shape of this hole.|the disposition of this fish to decay|the pink color of a medium rare piece of grilled filet mignon at its center|the mutual dependence of proton donors and acceptors in chemical reactions [79|Reciprocal specifically dependent continuants: the function of this key to open this lock and the mutually dependent disposition of this lock: to be opened by this key|the smell of this portion of mozzarella|the function of this heart: to pump blood|the mutual dependence of the role predator and the role prey as played by two organisms in a given interaction",,,,(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000020,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,specifically dependent continuant,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000075,mental quality,,A mental quality is a bodily quality that inheres in those structures of the extended organism that are essential for mental functioning.,false,,,http://purl.obolibrary.org/obo/MF_0000074,,,,,,A mental quality is a bodily quality that inheres in those structures of the extended organism that are essential for mental functioning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000075,,,,,,,,,,,,,,,,,,,,,,,,,,mental quality,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000009,two-dimensional spatial region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000006,,,TwoDimensionalSpatialRegion,2d-s-region,,,,,,,A two-dimensional spatial region is a spatial region that is of two dimensions. (axiom label in BFO2 Reference: [039-001]),the surface of a sphere-shaped part of space|an infinitely thin plane in space.,,,,(forall (x) (if (TwoDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [039-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000009,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,two-dimensional spatial region,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0035177,larval foraging behavior,,The movement of a larva through a feeding substrate whilst feeding on food.,false,,,http://purl.obolibrary.org/obo/GO_0030537|http://purl.obolibrary.org/obo/GO_0060756,,,,,,The movement of a larva through a feeding substrate whilst feeding on food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0035177,,,,,,,,,,,,,,,,,,,,,,,,,,larval foraging behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000076,intentional modality,,A structural capacity that shapes how an object of intentionality is represented for the subject.,false,,,http://purl.obolibrary.org/obo/MF_0000033,intentional structure|intentional mode,,,,,A structural capacity that shapes how an object of intentionality is represented for the subject.,,,,,,An example of an intentional modality is the capacity to represent objects of intentionality as unfolding in time or being time contingent.,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000076,,,,,,,,,,,,,,,,,,,,,,,,,,intentional modality,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0061367,behavioral response to acetic acid induced pain,,Any process that results in a change in the behaviour of an organism as a result of an acetic acid pain stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0061366,,,,,,Any process that results in a change in the behaviour of an organism as a result of an acetic acid pain stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0061367,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to acetic acid induced pain,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0048150,behavioral response to ether,,Any process that results in a change in the behavior of an organism as a result of an ether stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0030534,,,,,,Any process that results in a change in the behavior of an organism as a result of an ether stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0048150,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to ether,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000037,direct consciousness,,"Direct consciousness is consciousness of phenomenal experience, it is the given experience in consciousness of (for example) sounds, tastes, emotions and bodily feelings.",false,,,http://purl.obolibrary.org/obo/MF_0000017,pre-reflexive consciousness,,,,,"Direct consciousness is consciousness of phenomenal experience, it is the given experience in consciousness of (for example) sounds, tastes, emotions and bodily feelings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000037,,,,,,,,,,,,,,,,,,,,,,,,,,direct consciousness,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000019,ontology module subsetted by OWL profile,,,false,,,http://purl.obolibrary.org/obo/IAO_8000017,,,,,,,,,,ontology module subsetted by OWL profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000019,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-22T04:16:28Z,,,,ontology module subsetted by OWL profile|ontology module subsetted by OWL profile,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000017,ontology module subsetted by expressivity,,,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,ontology module subsetted by expressivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000017,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-22T04:15:54Z,,,,ontology module subsetted by expressivity|ontology module subsetted by expressivity,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.|An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,false,,,http://purl.obolibrary.org/obo/IAO_8000000,ontology slim|subset ontology|ontology slim|subset ontology,,,,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.|An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,,,,subset ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000006,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:58:11Z,,,,subset ontology module|subset ontology module,http://robot.obolibrary.org/filter|http://www.geneontology.org/page/go-slim-and-subset-guide,,,,,,,,,,,,,,,,,,,,
